variant_id,label,short_filter,short_risk_usd,switch_long_risk_usd,switch_buffer_mode,short_entry_until,trades,win_rate,pnl_usd,max_dd_usd,return_dd,profit_factor,avg_trade_usd,long_first_trades,short_first_trades,switch_count,long_pnl_usd,short_pnl_usd,switch_long_pnl_usd,gross_profit_usd,gross_loss_usd,legs,leg_short_pnl_usd,leg_switch_long_pnl_usd,jan_may_2026_trades,jan_may_2026_pnl_usd,jan_may_2026_max_dd_usd,jan_may_2026_win_rate,march_2026_trades,march_2026_pnl_usd,march_2026_max_dd_usd,march_2026_win_rate,last_5d_trades,last_5d_pnl_usd,last_5d_max_dd_usd,last_10d_trades,last_10d_pnl_usd,last_10d_max_dd_usd,last_20d_trades,last_20d_pnl_usd,last_20d_max_dd_usd,last_30d_trades,last_30d_pnl_usd,last_30d_max_dd_usd,last_50d_trades,last_50d_pnl_usd,last_50d_max_dd_usd,last_100d_trades,last_100d_pnl_usd,last_100d_max_dd_usd,last_200d_trades,last_200d_pnl_usd,last_200d_max_dd_usd,short_filter_evaluations,short_filter_rejections,short_time_guard_rejections,short_filter_lookahead_violations,short_filter_max_lag_minutes,pnl_usd_delta_vs_baseline,max_dd_usd_delta_vs_baseline,march_2026_pnl_usd_delta_vs_baseline,march_2026_max_dd_usd_delta_vs_baseline,last_5d_pnl_delta_vs_baseline,last_5d_dd_delta_vs_baseline,last_10d_pnl_delta_vs_baseline,last_10d_dd_delta_vs_baseline,last_20d_pnl_delta_vs_baseline,last_20d_dd_delta_vs_baseline,last_30d_pnl_delta_vs_baseline,last_30d_dd_delta_vs_baseline,last_50d_pnl_delta_vs_baseline,last_50d_dd_delta_vs_baseline,last_100d_pnl_delta_vs_baseline,last_100d_dd_delta_vs_baseline,last_200d_pnl_delta_vs_baseline,last_200d_dd_delta_vs_baseline,p0_recent_score,beats_baseline_30d_pnl,beats_baseline_30d_dd,improves_march_pnl
p0_none_sr350_lr500_buf0_25r_tgnone,"P0 none, short $350, switch long $500, buffer 0.25r, guard none",none,350.0,500.0,0.25r,none,1723,0.5438189204875218,33986.71999999997,-13408.199999999986,2.53477125937859,1.0982059318524335,19.72531630876377,905,818,284,29648.839999999986,4337.87999999999,5738.299999999997,380062.76000000007,-346076.04,2007,4337.879999999992,5738.299999999997,87,5394.660000000002,-4655.779999999999,0.6206896551724138,20,-2868.9599999999996,-4655.78,0.45,1,100.76,0.0,3,1292.04,0.0,8,1966.36,-373.98,15,1131.7399999999998,-1053.96,29,2207.5599999999995,-2101.2,60,1948.9799999999993,-4655.780000000001,114,3062.3800000000006,-4721.32,869,0,0,0,,895.6399999999849,-1283.7599999999875,-235.9000000000001,-570.6800000000003,0.0,0.0,396.98,222.24,-381.26,-151.74,-2328.26,-502.48,-3177.7000000000007,-1239.7199999999998,-2086.08,-570.6800000000007,-2323.1000000000026,-159.85999999999967,108.36899999999821,False,False,False
p0_none_sr350_lr500_buf0_25r_tg1030,"P0 none, short $350, switch long $500, buffer 0.25r, guard 10:30",none,350.0,500.0,0.25r,10:30,1688,0.5462085308056872,35557.81999999998,-14221.179999999986,2.500342446969943,1.1036610511933327,21.065059241706148,917,771,275,29428.93999999999,6128.879999999992,3474.0999999999976,378577.88,-343020.05999999994,1963,6128.879999999992,3474.0999999999985,87,5092.899999999998,-4655.779999999999,0.6091954022988506,20,-2868.9599999999996,-4655.78,0.45,1,100.76,0.0,3,1292.04,0.0,9,1864.12,-373.98,16,1029.4999999999998,-1053.96,30,2105.3199999999997,-2101.2,61,1846.7399999999993,-4655.780000000001,112,3035.599999999998,-4671.9400000000005,819,0,264,0,,2466.7399999999907,-2096.739999999987,-235.9000000000001,-570.6800000000003,0.0,0.0,396.98,222.24,-483.5,-151.74,-2430.5,-502.48,-3279.9400000000005,-1239.7199999999998,-2188.32,-570.6800000000007,-2349.880000000005,-110.48000000000047,163.23899999999878,False,False,False
p0_none_sr350_lr500_buf0_25r_tg1100,"P0 none, short $350, switch long $500, buffer 0.25r, guard 11:00",none,350.0,500.0,0.25r,11:00,1712,0.5449766355140186,35212.89999999998,-14135.139999999987,2.4911603280901367,1.1019361526379314,20.56828271028036,910,802,281,29148.15999999998,6064.7399999999925,4547.979999999998,380653.64,-345440.74,1993,6064.739999999992,4547.98,87,5394.660000000002,-4655.779999999999,0.6206896551724138,20,-2868.9599999999996,-4655.78,0.45,1,100.76,0.0,3,1292.04,0.0,8,1966.36,-373.98,15,1131.7399999999998,-1053.96,29,2207.5599999999995,-2101.2,60,1948.9799999999993,-4655.780000000001,113,3274.1199999999985,-4671.9400000000005,852,0,37,0,,2121.8199999999924,-2010.699999999988,-235.9000000000001,-570.6800000000003,0.0,0.0,396.98,222.24,-381.26,-151.74,-2328.26,-502.48,-3177.7000000000007,-1239.7199999999998,-2086.08,-570.6800000000007,-2111.3600000000047,-110.48000000000047,230.98699999999897,False,False,False
p0_none_sr350_lr750_buf0_tgnone,"P0 none, short $350, switch long $750, buffer 0, guard none",none,350.0,750.0,0,none,1723,0.5815438189204876,37333.21999999999,-14871.479999999992,2.5103903579199924,1.095136131808521,21.6675681950087,905,818,363,35484.83999999998,1848.3799999999924,11574.299999999992,429752.16000000003,-392418.93999999994,2086,1848.3799999999917,11574.300000000001,87,8655.0,-4733.0,0.6896551724137931,20,-2555.4200000000005,-4732.999999999999,0.55,1,100.76,0.0,3,1292.04,0.0,8,3486.1399999999994,0.0,15,4706.300000000001,-551.48,29,5473.76,-1328.44,60,5528.719999999999,-4733.0,114,7950.280000000001,-4733.0,869,0,0,0,,4242.139999999999,-2747.0399999999936,77.63999999999896,-647.8999999999996,0.0,0.0,396.98,222.24,1138.5199999999995,222.24,1246.300000000001,0.0,88.5,-466.96000000000004,1493.6599999999999,-647.9000000000001,2564.7999999999975,-171.53999999999996,4598.444000000001,True,False,True
p0_none_sr350_lr750_buf0_tg1030,"P0 none, short $350, switch long $750, buffer 0, guard 10:30",none,350.0,750.0,0,10:30,1688,0.5835308056872038,37928.059999999976,-13973.119999999999,2.7143587115833814,1.0975596844758937,22.46922985781989,917,771,352,34122.679999999986,3805.379999999991,8167.8399999999965,426695.82,-388767.76,2040,3805.379999999991,8167.839999999999,87,8353.24,-4733.0,0.6781609195402298,20,-2555.4200000000005,-4732.999999999999,0.55,1,100.76,0.0,3,1292.04,0.0,9,3383.9,-102.24000000000001,16,4604.0599999999995,-551.48,30,5371.52,-1328.44,61,5426.48,-4733.0,112,7923.499999999998,-4733.0,819,0,264,0,,4836.979999999989,-1848.6800000000003,77.63999999999896,-647.8999999999996,0.0,0.0,396.98,222.24,1036.2800000000002,120.0,1144.0599999999995,0.0,-13.739999999999782,-466.96000000000004,1391.42,-647.9000000000001,2538.019999999995,-171.53999999999996,4555.687999999998,True,False,True
p0_none_sr350_lr750_buf0_tg1100,"P0 none, short $350, switch long $750, buffer 0, guard 11:00",none,350.0,750.0,0,11:00,1712,0.5829439252336449,39318.49999999998,-13660.779999999999,2.8782031479900843,1.1006526596099258,22.966413551401857,910,802,358,35317.75999999999,4000.7399999999925,10717.579999999996,429953.98,-390635.48,2070,4000.739999999993,10717.579999999998,87,8655.0,-4733.0,0.6896551724137931,20,-2555.4200000000005,-4732.999999999999,0.55,1,100.76,0.0,3,1292.04,0.0,8,3486.1399999999994,0.0,15,4706.300000000001,-551.48,29,5473.76,-1328.44,60,5528.719999999999,-4733.0,113,8162.019999999998,-4733.0,852,0,37,0,,6227.419999999991,-1536.3400000000001,77.63999999999896,-647.8999999999996,0.0,0.0,396.98,222.24,1138.5199999999995,222.24,1246.300000000001,0.0,88.5,-466.96000000000004,1493.6599999999999,-647.9000000000001,2776.5399999999945,-171.53999999999996,4796.972000000001,True,False,True
p0_none_sr350_lr750_buf2ticks_tgnone,"P0 none, short $350, switch long $750, buffer 2ticks, guard none",none,350.0,750.0,2ticks,none,1723,0.579802669762043,34032.15999999998,-17372.559999999976,1.9589605676998685,1.0864633378573594,19.75168891468368,905,818,362,33001.27999999998,1030.8799999999924,9090.739999999994,427634.36,-393602.2,2085,1030.8799999999924,9090.739999999998,87,8567.0,-4733.0,0.6896551724137931,20,-2555.4200000000005,-4732.999999999999,0.55,1,100.76,0.0,3,1292.04,0.0,8,3486.1399999999994,0.0,15,4706.300000000001,-551.48,29,5385.76,-1328.44,60,5440.719999999999,-4733.0,114,7862.280000000001,-4733.0,869,0,0,0,,941.0799999999945,-5248.119999999977,77.63999999999896,-647.8999999999996,0.0,0.0,396.98,222.24,1138.5199999999995,222.24,1246.300000000001,0.0,0.5,-466.96000000000004,1405.6599999999999,-647.9000000000001,2476.7999999999975,-171.53999999999996,4268.338000000001,True,False,True
p0_none_sr350_lr750_buf2ticks_tg1030,"P0 none, short $350, switch long $750, buffer 2ticks, guard 10:30",none,350.0,750.0,2ticks,10:30,1688,0.5817535545023697,34652.999999999985,-16478.95999999998,2.1028632874890176,1.088869108853618,20.529028436018947,917,771,351,31657.119999999988,2995.879999999991,5702.279999999999,424586.02,-389933.02,2039,2995.8799999999915,5702.279999999999,87,8265.24,-4733.0,0.6781609195402298,20,-2555.4200000000005,-4732.999999999999,0.55,1,100.76,0.0,3,1292.04,0.0,9,3383.9,-102.24000000000001,16,4604.0599999999995,-551.48,30,5283.52,-1328.44,61,5338.48,-4733.0,112,7835.499999999998,-4733.0,819,0,264,0,,1561.9199999999983,-4354.519999999982,77.63999999999896,-647.8999999999996,0.0,0.0,396.98,222.24,1036.2800000000002,120.0,1144.0599999999995,0.0,-101.73999999999978,-466.96000000000004,1303.42,-647.9000000000001,2450.019999999995,-171.53999999999996,4228.181999999999,True,False,True
p0_none_sr350_lr750_buf2ticks_tg1100,"P0 none, short $350, switch long $750, buffer 2ticks, guard 11:00",none,350.0,750.0,2ticks,11:00,1712,0.5811915887850467,36017.43999999999,-16166.619999999984,2.2278893176186503,1.091923729834872,21.038224299065412,910,802,357,32834.19999999998,3183.2399999999934,8234.019999999995,427836.18,-391818.74,2069,3183.2399999999934,8234.019999999997,87,8567.0,-4733.0,0.6896551724137931,20,-2555.4200000000005,-4732.999999999999,0.55,1,100.76,0.0,3,1292.04,0.0,8,3486.1399999999994,0.0,15,4706.300000000001,-551.48,29,5385.76,-1328.44,60,5440.719999999999,-4733.0,113,8074.019999999998,-4733.0,852,0,37,0,,2926.3600000000006,-4042.1799999999857,77.63999999999896,-647.8999999999996,0.0,0.0,396.98,222.24,1138.5199999999995,222.24,1246.300000000001,0.0,0.5,-466.96000000000004,1405.6599999999999,-647.9000000000001,2688.5399999999945,-171.53999999999996,4466.866000000002,True,False,True
p0_none_sr350_lr750_buf0_25r_tgnone,"P0 none, short $350, switch long $750, buffer 0.25r, guard none",none,350.0,750.0,0.25r,none,1723,0.563551944283227,35099.239999999976,-15861.399999999987,2.212871499363234,1.0963598681395093,20.371004062681354,905,818,284,30761.359999999982,4337.87999999999,6850.819999999999,399350.88,-364251.64,2007,4337.879999999992,6850.819999999996,87,5299.019999999999,-5263.759999999999,0.6436781609195402,20,-3476.94,-5263.759999999999,0.45,1,100.76,0.0,3,1292.04,0.0,8,2243.62,-373.98,15,747.5199999999998,-1715.44,29,2395.3799999999997,-2620.1600000000003,60,1528.8199999999993,-5263.759999999998,114,3431.539999999999,-5263.759999999999,869,0,0,0,,2008.159999999989,-3736.959999999988,-843.8800000000006,-1178.6599999999999,0.0,0.0,396.98,222.24,-104.0,-151.74,-2712.4800000000005,-1163.96,-2989.8800000000006,-1758.6800000000003,-2506.2400000000002,-1178.6599999999985,-1953.9400000000041,-702.2999999999993,-978.0740000000014,False,False,False
p0_none_sr350_lr750_buf0_25r_tg1030,"P0 none, short $350, switch long $750, buffer 0.25r, guard 10:30",none,350.0,750.0,0.25r,10:30,1688,0.5657582938388626,35332.21999999998,-16674.37999999999,2.1189525487604337,1.0977582424830903,20.93140995260662,917,771,275,29203.33999999999,6128.879999999992,3248.4999999999945,396756.68,-361424.46,1963,6128.879999999992,3248.499999999998,87,4997.259999999998,-5263.759999999999,0.632183908045977,20,-3476.94,-5263.759999999999,0.45,1,100.76,0.0,3,1292.04,0.0,9,2141.38,-373.98,16,645.2799999999997,-1715.44,30,2293.1399999999994,-2620.1600000000003,61,1426.5799999999992,-5263.759999999998,112,3404.7599999999975,-5263.759999999999,819,0,264,0,,2241.139999999992,-4549.939999999991,-843.8800000000006,-1178.6599999999999,0.0,0.0,396.98,222.24,-206.23999999999978,-151.74,-2814.7200000000003,-1163.96,-3092.120000000001,-1758.6800000000003,-2608.4800000000005,-1178.6599999999985,-1980.7200000000057,-702.2999999999993,-1057.0160000000014,False,False,False
p0_none_sr350_lr750_buf0_25r_tg1100,"P0 none, short $350, switch long $750, buffer 0.25r, guard 11:00",none,350.0,750.0,0.25r,11:00,1712,0.5648364485981309,35709.37999999998,-16588.339999999993,2.1526795327320274,1.0981533545391506,20.858282710280363,910,802,281,29644.63999999998,6064.7399999999925,5044.459999999997,399521.5,-363812.12,1993,6064.739999999992,5044.459999999997,87,5299.019999999999,-5263.759999999999,0.6436781609195402,20,-3476.94,-5263.759999999999,0.45,1,100.76,0.0,3,1292.04,0.0,8,2243.62,-373.98,15,747.5199999999998,-1715.44,29,2395.3799999999997,-2620.1600000000003,60,1528.8199999999993,-5263.759999999998,113,3643.279999999999,-5263.759999999999,852,0,37,0,,2618.2999999999956,-4463.899999999994,-843.8800000000006,-1178.6599999999999,0.0,0.0,396.98,222.24,-104.0,-151.74,-2712.4800000000005,-1163.96,-2989.8800000000006,-1758.6800000000003,-2506.2400000000002,-1178.6599999999985,-1742.2000000000044,-702.2999999999993,-917.0600000000007,False,False,False
p0_none_sr500_lr500_buf0_tgnone,"P0 none, short $500, switch long $500, buffer 0, guard none",none,500.0,500.0,0,none,1767,0.5398981324278438,37730.97999999999,-12714.779999999999,2.9674898032054027,1.09123705920684,21.353129598189014,905,862,382,34059.499999999985,3671.479999999989,10148.959999999995,451279.82,-413548.83999999997,2149,3671.4799999999923,10148.959999999997,97,7084.599999999998,-4030.759999999998,0.5979381443298969,20,-2073.94,-4030.7599999999993,0.45,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1330.9599999999998,-692.48,21,1515.3799999999997,-886.2,35,1070.299999999999,-2191.9400000000005,67,2088.279999999999,-4030.76,130,6105.719999999999,-4858.2,869,0,0,0,,4639.9000000000015,-590.3400000000001,559.1199999999994,54.340000000000146,-166.24,-166.24,-433.46000000000004,-470.24,-1016.6600000000001,-470.24,-1944.6200000000003,-334.72,-4314.960000000001,-1330.4600000000005,-1946.7800000000007,54.33999999999969,720.2399999999961,-296.7399999999998,1232.9499999999996,False,False,True
p0_none_sr500_lr500_buf0_tg1030,"P0 none, short $500, switch long $500, buffer 0, guard 10:30",none,500.0,500.0,0,10:30,1729,0.5430884904569115,40429.199999999975,-12185.699999999997,3.3177576995987086,1.0991973662786665,23.38299595141699,917,812,370,34059.499999999985,6369.699999999988,8104.659999999997,447992.44000000006,-407563.24,2099,6369.69999999999,8104.659999999997,96,7242.82,-4030.7599999999984,0.59375,20,-2073.94,-4030.7599999999993,0.45,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1688.6999999999998,-692.48,21,1873.12,-886.2,35,1428.039999999999,-2191.9400000000005,67,2446.0199999999986,-4030.76,126,6127.160000000002,-4858.200000000001,819,0,264,0,,7338.119999999988,-61.2599999999984,559.1199999999994,54.340000000000146,-166.24,-166.24,-433.46000000000004,-470.24,-658.9200000000001,-470.24,-1586.88,-334.72,-3957.220000000001,-1330.4600000000005,-1589.0400000000009,54.33999999999969,741.6799999999985,-296.7400000000007,1860.5119999999988,False,False,True
p0_none_sr500_lr500_buf0_tg1100,"P0 none, short $500, switch long $500, buffer 0, guard 11:00",none,500.0,500.0,0,11:00,1755,0.5418803418803418,40979.639999999985,-11886.379999999997,3.4476131505134444,1.0996518719542443,23.350222222222214,910,845,377,34059.49999999998,6920.139999999992,9459.319999999996,452207.64,-411228.0,2132,6920.139999999995,9459.32,97,7084.599999999998,-4030.759999999998,0.5979381443298969,20,-2073.94,-4030.7599999999993,0.45,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1330.9599999999998,-692.48,21,1515.3799999999997,-886.2,35,1070.299999999999,-2191.9400000000005,67,2088.279999999999,-4030.76,129,6317.459999999999,-4858.2,852,0,37,0,,7888.559999999998,238.0600000000013,559.1199999999994,54.340000000000146,-166.24,-166.24,-433.46000000000004,-470.24,-1016.6600000000001,-470.24,-1944.6200000000003,-334.72,-4314.960000000001,-1330.4600000000005,-1946.7800000000007,54.33999999999969,931.9799999999959,-296.7399999999998,1557.8159999999993,False,False,True
p0_none_sr500_lr500_buf2ticks_tgnone,"P0 none, short $500, switch long $500, buffer 2ticks, guard none",none,500.0,500.0,2ticks,none,1767,0.5382003395585738,34691.959999999985,-14605.139999999996,2.3753253991403023,1.0834576788105443,19.633254102999427,905,862,381,32248.97999999998,2442.979999999989,8338.439999999995,450375.22000000003,-415683.26,2148,2442.9799999999923,8338.44,97,6996.599999999998,-4030.759999999998,0.5979381443298969,20,-2073.94,-4030.7599999999993,0.45,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1330.9599999999998,-692.48,21,1515.3799999999997,-886.2,35,982.299999999999,-2279.9400000000005,67,2000.279999999999,-4030.76,130,6017.719999999999,-4858.2,869,0,0,0,,1600.8799999999974,-2480.699999999997,559.1199999999994,54.340000000000146,-166.24,-166.24,-433.46000000000004,-470.24,-1016.6600000000001,-470.24,-1944.6200000000003,-334.72,-4402.960000000001,-1418.4600000000005,-2034.7800000000004,54.33999999999969,632.2399999999961,-296.7399999999998,929.0479999999992,False,False,True
p0_none_sr500_lr500_buf2ticks_tg1030,"P0 none, short $500, switch long $500, buffer 2ticks, guard 10:30",none,500.0,500.0,2ticks,10:30,1729,0.5413533834586466,37419.93999999997,-14085.919999999991,2.6565492349807465,1.0913421334695739,21.64253325621745,917,812,369,32268.739999999983,5151.199999999989,6313.899999999994,447087.84,-409667.89999999997,2098,5151.199999999992,6313.899999999998,96,7154.82,-4030.7599999999984,0.59375,20,-2073.94,-4030.7599999999993,0.45,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1688.6999999999998,-692.48,21,1873.12,-886.2,35,1340.0399999999993,-2279.9400000000005,67,2358.0199999999986,-4030.76,126,6039.160000000002,-4858.200000000001,819,0,264,0,,4328.859999999986,-1961.4799999999923,559.1199999999994,54.340000000000146,-166.24,-166.24,-433.46000000000004,-470.24,-658.9200000000001,-470.24,-1586.88,-334.72,-4045.220000000001,-1418.4600000000005,-1677.0400000000009,54.33999999999969,653.6799999999985,-296.7400000000007,1559.5859999999984,False,False,True
p0_none_sr500_lr500_buf2ticks_tg1100,"P0 none, short $500, switch long $500, buffer 2ticks, guard 11:00",none,500.0,500.0,2ticks,11:00,1755,0.5401709401709401,37940.61999999998,-13776.739999999996,2.753962112952701,1.0917853635557873,21.618586894586883,910,845,376,32248.97999999998,5691.639999999992,7648.799999999996,451303.04000000004,-413362.42,2131,5691.639999999995,7648.799999999996,97,6996.599999999998,-4030.759999999998,0.5979381443298969,20,-2073.94,-4030.7599999999993,0.45,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1330.9599999999998,-692.48,21,1515.3799999999997,-886.2,35,982.299999999999,-2279.9400000000005,67,2000.279999999999,-4030.76,129,6229.459999999999,-4858.2,852,0,37,0,,4849.539999999994,-1652.2999999999975,559.1199999999994,54.340000000000146,-166.24,-166.24,-433.46000000000004,-470.24,-1016.6600000000001,-470.24,-1944.6200000000003,-334.72,-4402.960000000001,-1418.4600000000005,-2034.7800000000004,54.33999999999969,843.9799999999959,-296.7399999999998,1253.9139999999989,False,False,True
p0_none_sr500_lr500_buf0_25r_tgnone,"P0 none, short $500, switch long $500, buffer 0.25r, guard none",none,500.0,500.0,0.25r,none,1767,0.5285795132993775,36984.15999999998,-16994.999999999993,2.176178876140041,1.089454150157323,20.930481041312948,905,862,298,30127.179999999986,6856.979999999989,6216.639999999998,450426.80000000005,-413442.64,2060,6856.979999999991,6216.6399999999985,97,6092.1799999999985,-4274.759999999998,0.5773195876288659,20,-2487.94,-4274.759999999999,0.45,2,-65.48,-166.24,7,1251.08,-321.72,13,1337.4199999999998,-658.94,21,-319.1800000000003,-1825.38,35,5.6799999999993815,-3229.6600000000003,67,494.39999999999895,-4274.76,130,4031.539999999999,-4968.68,869,0,0,0,,3893.0799999999945,-4870.559999999994,145.11999999999944,-189.65999999999985,-166.24,-166.24,356.02,-99.48000000000002,-1010.2,-436.70000000000005,-3779.1800000000003,-1273.9,-5379.580000000001,-2368.1800000000003,-3540.6600000000008,-189.6600000000003,-1353.9400000000041,-407.22000000000025,-1718.9720000000011,False,False,True
p0_none_sr500_lr500_buf0_25r_tg1030,"P0 none, short $500, switch long $500, buffer 0.25r, guard 10:30",none,500.0,500.0,0.25r,10:30,1729,0.5309427414690573,39059.479999999974,-18054.37999999999,2.1634351331920563,1.0957971471102255,22.590792365529193,917,812,289,29907.279999999984,9152.199999999986,3952.439999999997,446790.62,-407731.14,2013,9152.199999999993,3952.4399999999987,96,6048.16,-4274.759999999998,0.5729166666666666,20,-2487.94,-4274.759999999999,0.45,2,-65.48,-166.24,7,1251.08,-321.72,13,1492.9199999999998,-658.94,21,-163.6800000000003,-1825.38,35,161.17999999999938,-3229.6600000000003,67,649.899999999999,-4274.76,126,3850.74,-4968.68,819,0,264,0,,5968.399999999987,-5929.939999999991,145.11999999999944,-189.65999999999985,-166.24,-166.24,356.02,-99.48000000000002,-854.7,-436.70000000000005,-3623.6800000000003,-1273.9,-5224.080000000001,-2368.1800000000003,-3385.1600000000008,-189.6600000000003,-1534.7400000000034,-407.22000000000025,-1355.9400000000019,False,False,True
p0_none_sr500_lr500_buf0_25r_tg1100,"P0 none, short $500, switch long $500, buffer 0.25r, guard 11:00",none,500.0,500.0,0.25r,11:00,1755,0.5299145299145299,38995.139999999985,-17755.059999999994,2.196283200394704,1.094645944614834,22.219452991452982,910,845,295,29626.49999999999,9368.639999999989,5026.319999999997,451005.82,-412010.67999999993,2045,9368.639999999994,5026.319999999999,97,6092.1799999999985,-4274.759999999998,0.5773195876288659,20,-2487.94,-4274.759999999999,0.45,2,-65.48,-166.24,7,1251.08,-321.72,13,1337.4199999999998,-658.94,21,-319.1800000000003,-1825.38,35,5.6799999999993815,-3229.6600000000003,67,494.39999999999895,-4274.76,129,4243.279999999999,-4968.68,852,0,37,0,,5904.059999999998,-5630.619999999995,145.11999999999944,-189.65999999999985,-166.24,-166.24,356.02,-99.48000000000002,-1010.2,-436.70000000000005,-3779.1800000000003,-1273.9,-5379.580000000001,-2368.1800000000003,-3540.6600000000008,-189.6600000000003,-1142.2000000000044,-407.22000000000025,-1517.8740000000007,False,False,True
p0_none_sr500_lr750_buf0_tgnone,"P0 none, short $500, switch long $750, buffer 0, guard none",none,500.0,750.0,0,none,1767,0.5631013016411998,40320.34,-17747.399999999983,2.2719012362374227,1.0905547396764088,22.8185285795133,905,862,382,36648.859999999986,3671.479999999989,12738.319999999996,485579.64,-445259.3,2149,3671.4799999999923,12738.32,97,8835.58,-4351.979999999998,0.6391752577319587,20,-2174.4,-4351.98,0.55,2,-65.48,-166.24,7,461.5999999999999,-692.48,13,1846.2399999999998,-692.48,21,2553.1800000000003,-886.2,35,2651.1799999999994,-1620.9000000000003,67,3568.7,-4351.9800000000005,130,8983.759999999998,-4858.2,869,0,0,0,,7229.260000000009,-5622.959999999985,458.6599999999994,-266.8800000000001,-166.24,-166.24,-433.46000000000004,-470.24,-501.3800000000001,-470.24,-906.8199999999997,-334.72,-2734.080000000001,-759.4200000000003,-466.3599999999997,-266.88000000000056,3598.279999999995,-296.7399999999998,2504.571000000001,False,False,True
