variant_id,sequence_id,ny_date,leg_index,side,orb_minutes,orb_end,short_tp_r,signal_ts,entry_ts,exit_ts,signal_minutes_from_open,exit_reason,orb_high,orb_low,orb_range_pts,entry_price,exit_price,stop_reference,entry_risk_pts,risk_per_contract_usd,target_risk_usd,contracts_float,contracts_used,pnl_per_contract_usd,pnl_usd,label
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-10,2025-03-10,1,SHORT,15,09:45,2.0,2025-03-10 13:54:00+00:00,2025-03-10 13:55:00+00:00,2025-03-10 14:57:00+00:00,24,TP_2R,19902.0,19787.75,114.25,19779.0,19533.25,19902.0,123.0,246.0,350.0,1.4227642276422765,1,490.26,490.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-11,2025-03-11,1,LONG,15,09:45,2.0,2025-03-11 13:49:00+00:00,2025-03-11 13:50:00+00:00,2025-03-11 19:00:00+00:00,19,TIME_EXIT,19553.0,19386.5,166.5,19571.25,19639.0,19386.5,184.75,369.5,500.0,1.3531799729364005,1,134.26,134.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-13,2025-03-13,1,SHORT,15,09:45,2.0,2025-03-13 13:51:00+00:00,2025-03-13 13:52:00+00:00,2025-03-13 17:13:00+00:00,21,TP_2R,19577.0,19470.25,106.75,19460.5,19227.75,19577.0,116.5,233.0,350.0,1.502145922746781,1,464.26,464.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-14,2025-03-14,1,LONG,15,09:45,2.0,2025-03-14 13:51:00+00:00,2025-03-14 13:52:00+00:00,2025-03-14 19:00:00+00:00,21,TIME_EXIT,19600.5,19450.0,150.5,19617.0,19674.25,19450.0,167.0,334.0,500.0,1.4970059880239521,1,113.26,113.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-19,2025-03-19,1,LONG,15,09:45,2.0,2025-03-19 13:55:00+00:00,2025-03-19 13:56:00+00:00,2025-03-19 19:00:00+00:00,25,TIME_EXIT,19815.0,19706.5,108.5,19833.75,20024.0,19706.5,127.25,254.5,500.0,1.9646365422396856,1,379.26,379.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-20,2025-03-20,1,LONG,15,09:45,2.0,2025-03-20 13:46:00+00:00,2025-03-20 13:47:00+00:00,2025-03-20 19:00:00+00:00,16,TIME_EXIT,19907.25,19756.75,150.5,19914.5,19819.25,19756.75,157.75,315.5,500.0,1.5847860538827259,1,-191.74,-191.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-21,2025-03-21,1,LONG,15,09:45,2.0,2025-03-21 13:51:00+00:00,2025-03-21 13:52:00+00:00,2025-03-21 19:00:00+00:00,21,TIME_EXIT,19711.75,19607.0,104.75,19720.75,19859.0,19607.0,113.75,227.5,500.0,2.197802197802198,2,275.26,550.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-24,2025-03-24,1,LONG,15,09:45,2.0,2025-03-24 13:47:00+00:00,2025-03-24 13:48:00+00:00,2025-03-24 19:00:00+00:00,17,TIME_EXIT,20293.0,20228.75,64.25,20298.0,20365.5,20228.75,69.25,138.5,500.0,3.6101083032490973,3,133.76,401.28,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-25,2025-03-25,1,LONG,15,09:45,2.0,2025-03-25 14:16:00+00:00,2025-03-25 14:17:00+00:00,2025-03-25 19:00:00+00:00,46,TIME_EXIT,20429.0,20368.5,60.5,20435.5,20427.25,20368.5,67.0,134.0,500.0,3.7313432835820897,3,-17.74,-53.22,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-26,2025-03-26,1,SHORT,15,09:45,2.0,2025-03-26 13:49:00+00:00,2025-03-26 13:50:00+00:00,2025-03-26 14:20:00+00:00,19,TP_2R,20475.0,20412.75,62.25,20409.75,20279.5,20475.0,65.25,130.5,350.0,2.681992337164751,2,259.26,518.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-27,2025-03-27,1,LONG,15,09:45,2.0,2025-03-27 13:56:00+00:00,2025-03-27 13:57:00+00:00,2025-03-27 19:00:00+00:00,26,TIME_EXIT,20069.75,19937.75,132.0,20078.0,20045.5,19937.75,140.25,280.5,500.0,1.7825311942959001,1,-66.24,-66.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-03-28,2025-03-28,1,SHORT,15,09:45,2.0,2025-03-28 14:04:00+00:00,2025-03-28 14:05:00+00:00,2025-03-28 14:30:00+00:00,34,TP_2R,19941.25,19839.5,101.75,19838.5,19633.25,19941.25,102.75,205.5,350.0,1.70316301703163,1,409.26,409.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-01,2025-04-01,1,LONG,15,09:45,2.0,2025-04-01 13:48:00+00:00,2025-04-01 13:49:00+00:00,2025-04-01 16:18:00+00:00,18,TP_2R,19433.0,19338.25,94.75,19436.0,19631.25,19338.25,97.75,195.5,500.0,2.557544757033248,2,389.26,778.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-02,2025-04-02,1,LONG,15,09:45,2.0,2025-04-02 13:46:00+00:00,2025-04-02 13:47:00+00:00,2025-04-02 19:00:00+00:00,16,TIME_EXIT,19533.75,19317.0,216.75,19549.5,19607.5,19317.0,232.5,465.0,500.0,1.075268817204301,1,114.76,114.76,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-08,2025-04-08,1,LONG,15,09:45,2.0,2025-04-08 13:47:00+00:00,2025-04-08 13:48:00+00:00,2025-04-08 19:00:00+00:00,17,TIME_EXIT,18202.0,18062.25,139.75,18204.5,17439.75,18062.25,142.25,284.5,500.0,1.757469244288225,1,-1530.74,-1530.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-11,2025-04-11,1,LONG,15,09:45,2.0,2025-04-11 13:47:00+00:00,2025-04-11 13:48:00+00:00,2025-04-11 19:00:00+00:00,17,TIME_EXIT,18571.25,18353.5,217.75,18591.5,18738.75,18353.5,238.0,476.0,500.0,1.050420168067227,1,293.26,293.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-15,2025-04-15,1,LONG,15,09:45,2.0,2025-04-15 13:49:00+00:00,2025-04-15 13:50:00+00:00,2025-04-15 19:00:00+00:00,19,TIME_EXIT,19086.75,18968.0,118.75,19098.75,18975.25,18968.0,130.75,261.5,500.0,1.9120458891013383,1,-248.24,-248.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-16,2025-04-16,1,SHORT,15,09:45,2.0,2025-04-16 13:53:00+00:00,2025-04-16 13:54:00+00:00,2025-04-16 15:26:00+00:00,23,SWITCH_TO_LONG,18679.0,18572.5,106.5,18557.25,18705.25,18679.0,121.75,243.5,350.0,1.4373716632443532,1,-297.24,-297.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-16,2025-04-16,2,LONG,15,09:45,2.0,2025-04-16 15:25:00+00:00,2025-04-16 15:26:00+00:00,2025-04-16 19:00:00+00:00,115,TIME_EXIT,18679.0,18572.5,106.5,18705.25,18212.75,18572.5,132.75,265.5,750.0,2.824858757062147,2,-986.24,-1972.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-17,2025-04-17,1,SHORT,15,09:45,2.0,2025-04-17 14:19:00+00:00,2025-04-17 14:20:00+00:00,2025-04-17 18:22:00+00:00,49,SWITCH_TO_LONG,18509.5,18382.25,127.25,18380.5,18511.5,18509.5,129.0,258.0,350.0,1.3565891472868217,1,-263.24,-263.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-17,2025-04-17,2,LONG,15,09:45,2.0,2025-04-17 18:21:00+00:00,2025-04-17 18:22:00+00:00,2025-04-17 19:00:00+00:00,291,TIME_EXIT,18509.5,18382.25,127.25,18511.5,18420.0,18382.25,129.25,258.5,750.0,2.9013539651837523,2,-184.24,-368.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-21,2025-04-21,1,SHORT,15,09:45,2.0,2025-04-21 13:54:00+00:00,2025-04-21 13:55:00+00:00,2025-04-21 15:35:00+00:00,24,TP_2R,18165.75,18060.75,105.0,18055.5,17835.25,18165.75,110.25,220.5,350.0,1.5873015873015872,1,439.26,439.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-22,2025-04-22,1,LONG,15,09:45,2.0,2025-04-22 13:46:00+00:00,2025-04-22 13:47:00+00:00,2025-04-22 19:00:00+00:00,16,TIME_EXIT,18211.0,18100.25,110.75,18243.5,18383.0,18100.25,143.25,286.5,500.0,1.7452006980802792,1,277.76,277.76,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-23,2025-04-23,1,LONG,15,09:45,2.0,2025-04-23 13:52:00+00:00,2025-04-23 13:53:00+00:00,2025-04-23 19:00:00+00:00,22,TIME_EXIT,19113.0,18917.0,196.0,19116.5,18869.5,18917.0,199.5,399.0,500.0,1.2531328320802004,1,-495.24,-495.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-24,2025-04-24,1,LONG,15,09:45,2.0,2025-04-24 13:46:00+00:00,2025-04-24 13:47:00+00:00,2025-04-24 15:12:00+00:00,16,TP_2R,18961.25,18846.5,114.75,18965.25,19202.5,18846.5,118.75,237.5,500.0,2.1052631578947367,2,473.26,946.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-25,2025-04-25,1,SHORT,15,09:45,2.0,2025-04-25 13:53:00+00:00,2025-04-25 13:54:00+00:00,2025-04-25 14:11:00+00:00,23,SWITCH_TO_LONG,19363.25,19256.25,107.0,19252.75,19376.0,19363.25,110.5,221.0,350.0,1.583710407239819,1,-247.74,-247.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-25,2025-04-25,2,LONG,15,09:45,2.0,2025-04-25 14:10:00+00:00,2025-04-25 14:11:00+00:00,2025-04-25 19:00:00+00:00,40,TIME_EXIT,19363.25,19256.25,107.0,19376.0,19499.5,19256.25,119.75,239.5,750.0,3.1315240083507305,3,245.76,737.28,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-28,2025-04-28,1,LONG,15,09:45,2.0,2025-04-28 13:46:00+00:00,2025-04-28 13:47:00+00:00,2025-04-28 19:00:00+00:00,16,TIME_EXIT,19599.0,19482.75,116.25,19601.75,19427.5,19482.75,119.0,238.0,500.0,2.100840336134454,2,-349.74,-699.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-04-29,2025-04-29,1,LONG,15,09:45,2.0,2025-04-29 13:46:00+00:00,2025-04-29 13:47:00+00:00,2025-04-29 18:05:00+00:00,16,TP_2R,19477.5,19404.0,73.5,19494.25,19674.5,19404.0,90.25,180.5,500.0,2.770083102493075,2,359.26,718.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-01,2025-05-01,1,SHORT,15,09:45,2.0,2025-05-01 14:00:00+00:00,2025-05-01 14:01:00+00:00,2025-05-01 14:29:00+00:00,30,SWITCH_TO_LONG,19990.5,19888.5,102.0,19905.75,19994.25,19990.5,84.75,169.5,350.0,2.0648967551622417,2,-178.24,-356.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-01,2025-05-01,2,LONG,15,09:45,2.0,2025-05-01 14:28:00+00:00,2025-05-01 14:29:00+00:00,2025-05-01 19:00:00+00:00,58,TIME_EXIT,19990.5,19888.5,102.0,19994.25,20008.75,19888.5,105.75,211.5,750.0,3.5460992907801416,3,27.76,83.28,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-02,2025-05-02,1,LONG,15,09:45,2.0,2025-05-02 14:06:00+00:00,2025-05-02 14:07:00+00:00,2025-05-02 19:00:00+00:00,36,TIME_EXIT,20125.0,20033.0,92.0,20129.25,20221.75,20033.0,96.25,192.5,500.0,2.5974025974025974,2,183.76,367.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-05,2025-05-05,1,LONG,15,09:45,2.0,2025-05-05 13:57:00+00:00,2025-05-05 13:58:00+00:00,2025-05-05 19:00:00+00:00,27,TIME_EXIT,20053.75,19985.25,68.5,20054.75,20151.5,19985.25,69.5,139.0,500.0,3.597122302158273,3,192.26,576.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-06,2025-05-06,1,SHORT,15,09:45,2.0,2025-05-06 13:52:00+00:00,2025-05-06 13:53:00+00:00,2025-05-06 14:21:00+00:00,22,SWITCH_TO_LONG,19864.5,19779.25,85.25,19770.75,19868.0,19864.5,93.75,187.5,350.0,1.8666666666666667,1,-195.74,-195.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-06,2025-05-06,2,LONG,15,09:45,2.0,2025-05-06 14:20:00+00:00,2025-05-06 14:21:00+00:00,2025-05-06 19:00:00+00:00,50,TIME_EXIT,19864.5,19779.25,85.25,19868.0,19953.75,19779.25,88.75,177.5,750.0,4.225352112676056,4,170.26,681.04,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-07,2025-05-07,1,LONG,15,09:45,2.0,2025-05-07 13:58:00+00:00,2025-05-07 13:59:00+00:00,2025-05-07 19:00:00+00:00,28,TIME_EXIT,19934.25,19866.0,68.25,19935.25,19885.5,19866.0,69.25,138.5,500.0,3.6101083032490973,3,-100.74,-302.21999999999997,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-08,2025-05-08,1,SHORT,15,09:45,2.0,2025-05-08 13:49:00+00:00,2025-05-08 13:50:00+00:00,2025-05-08 15:30:00+00:00,19,SWITCH_TO_LONG,20174.5,20097.75,76.75,20079.5,20194.25,20174.5,95.0,190.0,350.0,1.8421052631578947,1,-230.74,-230.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-08,2025-05-08,2,LONG,15,09:45,2.0,2025-05-08 15:29:00+00:00,2025-05-08 15:30:00+00:00,2025-05-08 19:00:00+00:00,119,TIME_EXIT,20174.5,20097.75,76.75,20194.25,20283.75,20097.75,96.5,193.0,750.0,3.8860103626943006,3,177.76,533.28,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-09,2025-05-09,1,SHORT,15,09:45,2.0,2025-05-09 14:25:00+00:00,2025-05-09 14:26:00+00:00,2025-05-09 19:00:00+00:00,55,TIME_EXIT,20279.75,20220.0,59.75,20179.25,20142.0,20279.75,100.5,201.0,350.0,1.7412935323383085,1,73.26,73.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-13,2025-05-13,1,LONG,15,09:45,2.0,2025-05-13 13:51:00+00:00,2025-05-13 13:52:00+00:00,2025-05-13 16:36:00+00:00,21,TP_2R,21080.5,20973.25,107.25,21087.0,21314.25,20973.25,113.75,227.5,500.0,2.197802197802198,2,453.26,906.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-14,2025-05-14,1,SHORT,15,09:45,2.0,2025-05-14 13:55:00+00:00,2025-05-14 13:56:00+00:00,2025-05-14 16:34:00+00:00,25,SWITCH_TO_LONG,21404.75,21314.0,90.75,21301.5,21409.75,21404.75,103.25,206.5,350.0,1.694915254237288,1,-217.74,-217.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-14,2025-05-14,2,LONG,15,09:45,2.0,2025-05-14 16:33:00+00:00,2025-05-14 16:34:00+00:00,2025-05-14 19:00:00+00:00,183,TIME_EXIT,21404.75,21314.0,90.75,21409.75,21369.25,21314.0,95.75,191.5,750.0,3.91644908616188,3,-82.24,-246.71999999999997,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-15,2025-05-15,1,LONG,15,09:45,2.0,2025-05-15 15:04:00+00:00,2025-05-15 15:05:00+00:00,2025-05-15 17:19:00+00:00,94,TP_2R,21339.5,21276.75,62.75,21354.75,21510.5,21276.75,78.0,156.0,500.0,3.2051282051282053,3,310.26,930.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-16,2025-05-16,1,LONG,15,09:45,2.0,2025-05-16 17:34:00+00:00,2025-05-16 17:35:00+00:00,2025-05-16 19:00:00+00:00,244,TIME_EXIT,21470.25,21388.75,81.5,21470.75,21476.25,21388.75,82.0,164.0,500.0,3.048780487804878,3,9.76,29.28,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-19,2025-05-19,1,LONG,15,09:45,2.0,2025-05-19 13:46:00+00:00,2025-05-19 13:47:00+00:00,2025-05-19 19:00:00+00:00,16,TIME_EXIT,21335.0,21201.5,133.5,21337.5,21495.75,21201.5,136.0,272.0,500.0,1.838235294117647,1,315.26,315.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-20,2025-05-20,1,SHORT,15,09:45,2.0,2025-05-20 13:48:00+00:00,2025-05-20 13:49:00+00:00,2025-05-20 14:42:00+00:00,18,SWITCH_TO_LONG,21439.75,21390.5,49.25,21365.0,21441.75,21439.75,74.75,149.5,350.0,2.3411371237458196,2,-154.74,-309.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-20,2025-05-20,2,LONG,15,09:45,2.0,2025-05-20 14:41:00+00:00,2025-05-20 14:42:00+00:00,2025-05-20 19:00:00+00:00,71,TIME_EXIT,21439.75,21390.5,49.25,21441.75,21348.5,21390.5,51.25,102.5,750.0,7.317073170731708,7,-187.74,-1314.18,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-21,2025-05-21,1,LONG,15,09:45,2.0,2025-05-21 13:49:00+00:00,2025-05-21 13:50:00+00:00,2025-05-21 19:00:00+00:00,19,TIME_EXIT,21372.25,21277.0,95.25,21374.25,21177.5,21277.0,97.25,194.5,500.0,2.570694087403599,2,-394.74,-789.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-22,2025-05-22,1,LONG,15,09:45,2.0,2025-05-22 13:53:00+00:00,2025-05-22 13:54:00+00:00,2025-05-22 19:00:00+00:00,23,TIME_EXIT,21219.5,21113.75,105.75,21238.5,21304.75,21113.75,124.75,249.5,500.0,2.004008016032064,2,131.26,262.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-23,2025-05-23,1,LONG,15,09:45,2.0,2025-05-23 14:13:00+00:00,2025-05-23 14:14:00+00:00,2025-05-23 19:00:00+00:00,43,TIME_EXIT,20953.5,20821.5,132.0,20978.25,21039.0,20821.5,156.75,313.5,500.0,1.594896331738437,1,120.26,120.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-27,2025-05-27,1,LONG,15,09:45,2.0,2025-05-27 13:56:00+00:00,2025-05-27 13:57:00+00:00,2025-05-27 17:49:00+00:00,26,TP_2R,21284.5,21193.25,91.25,21285.25,21469.0,21193.25,92.0,184.0,500.0,2.717391304347826,2,366.26,732.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-28,2025-05-28,1,SHORT,15,09:45,2.0,2025-05-28 14:00:00+00:00,2025-05-28 14:01:00+00:00,2025-05-28 19:00:00+00:00,30,TIME_EXIT,21564.75,21490.25,74.5,21466.75,21469.25,21564.75,98.0,196.0,350.0,1.7857142857142858,1,-6.24,-6.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-29,2025-05-29,1,SHORT,15,09:45,2.0,2025-05-29 13:47:00+00:00,2025-05-29 13:48:00+00:00,2025-05-29 19:00:00+00:00,17,TIME_EXIT,21679.25,21522.5,156.75,21517.5,21363.0,21679.25,161.75,323.5,350.0,1.0819165378670788,1,307.76,307.76,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-30,2025-05-30,1,SHORT,15,09:45,2.0,2025-05-30 13:50:00+00:00,2025-05-30 13:51:00+00:00,2025-05-30 14:39:00+00:00,20,SWITCH_TO_LONG,21390.75,21295.25,95.5,21289.5,21396.0,21390.75,101.25,202.5,350.0,1.728395061728395,1,-214.24,-214.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-05-30,2025-05-30,2,LONG,15,09:45,2.0,2025-05-30 14:38:00+00:00,2025-05-30 14:39:00+00:00,2025-05-30 19:00:00+00:00,68,TIME_EXIT,21390.75,21295.25,95.5,21396.0,21300.75,21295.25,100.75,201.5,750.0,3.7220843672456576,3,-191.74,-575.22,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-03,2025-06-03,1,LONG,15,09:45,2.0,2025-06-03 13:58:00+00:00,2025-06-03 13:59:00+00:00,2025-06-03 19:00:00+00:00,28,TIME_EXIT,21595.75,21510.0,85.75,21602.75,21710.25,21510.0,92.75,185.5,500.0,2.6954177897574123,2,213.76,427.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2025-06-04,2025-06-04,1,SHORT,15,09:45,2.0,2025-06-04 14:10:00+00:00,2025-06-04 14:11:00+00:00,2025-06-04 18:08:00+00:00,40,SWITCH_TO_LONG,21793.5,21716.75,76.75,21685.25,21798.0,21793.5,108.25,216.5,350.0,1.6166281755196306,1,-226.74,-226.74,0
